question_id,scene_id,image_path,question_type,question,choice_a,choice_b,choice_c,choice_d,answer_label,difficulty,visibility,layout_family,ood_axis,trace_dominant_particle_family,trace_hotspot_quadrant,trace_fiber_tint,trace_bead_count,trace_bead_count_bin,trace_clogging_state,trace_qc_action,trace_density_index
mpq_b3ec95d5fa46a2,mem_scene_00072,images/mem_scene_00072.png,clogging_state,Which membrane clogging pattern best describes this field?,open pores,light edge clogging,central mat clogging,patchy multi-zone clogging,C,easy,clear,hotspot_lower_left,standard,fibers,lower_left,blue,16,13-18,central mat clogging,dilute and refilter,86
mpq_54ca688cd3db1e,mem_scene_00072,images/mem_scene_00072.png,qc_action,What is the best next triage action for this field of view?,count now,reimage focus,dilute and refilter,manual review,C,easy,clear,hotspot_lower_left,standard,fibers,lower_left,blue,16,13-18,central mat clogging,dilute and refilter,86
mpq_dc1bcee0ce2b8c,mem_scene_00073,images/mem_scene_00073.png,dominant_particle_family,Which suspicious particle family is most common in this membrane field?,fibers,fragments,beads,films,B,medium,overloaded,hotspot_lower_left,standard,fragments,lower_left,blue,16,13-18,central mat clogging,dilute and refilter,123
mpq_0fc7bc5a5a6f66,mem_scene_00073,images/mem_scene_00073.png,hotspot_quadrant,Which quadrant contains the densest suspicious-particle hotspot?,upper left,upper right,lower left,lower right,C,medium,overloaded,hotspot_lower_left,standard,fragments,lower_left,blue,16,13-18,central mat clogging,dilute and refilter,123
mpq_64e0f8a90f4534,mem_scene_00073,images/mem_scene_00073.png,fiber_tint,What tint is most common among the visible fibers?,blue,red,black,clear or pale,A,medium,overloaded,hotspot_lower_left,standard,fragments,lower_left,blue,16,13-18,central mat clogging,dilute and refilter,123
mpq_47e05e682acca2,mem_scene_00073,images/mem_scene_00073.png,bead_count,How many round bead-like microplastic particles are visible?,0-12,13-18,19-24,25 or more,B,medium,overloaded,hotspot_lower_left,standard,fragments,lower_left,blue,16,13-18,central mat clogging,dilute and refilter,123
mpq_569047882541df,mem_scene_00073,images/mem_scene_00073.png,clogging_state,Which membrane clogging pattern best describes this field?,open pores,light edge clogging,central mat clogging,patchy multi-zone clogging,C,medium,overloaded,hotspot_lower_left,standard,fragments,lower_left,blue,16,13-18,central mat clogging,dilute and refilter,123
mpq_5c897affe78f2b,mem_scene_00073,images/mem_scene_00073.png,qc_action,What is the best next triage action for this field of view?,count now,reimage focus,dilute and refilter,manual review,C,medium,overloaded,hotspot_lower_left,standard,fragments,lower_left,blue,16,13-18,central mat clogging,dilute and refilter,123
mpq_0d63ea78480656,mem_scene_00074,images/mem_scene_00074.png,dominant_particle_family,Which suspicious particle family is most common in this membrane field?,fibers,fragments,beads,films,C,hard,clear,hotspot_lower_left,standard,beads,lower_left,blue,14,13-18,central mat clogging,dilute and refilter,76
mpq_caa6bf2568ba5b,mem_scene_00074,images/mem_scene_00074.png,hotspot_quadrant,Which quadrant contains the densest suspicious-particle hotspot?,upper left,upper right,lower left,lower right,C,hard,clear,hotspot_lower_left,standard,beads,lower_left,blue,14,13-18,central mat clogging,dilute and refilter,76
mpq_c9a4b8a721622e,mem_scene_00074,images/mem_scene_00074.png,fiber_tint,What tint is most common among the visible fibers?,blue,red,black,clear or pale,A,hard,clear,hotspot_lower_left,standard,beads,lower_left,blue,14,13-18,central mat clogging,dilute and refilter,76
mpq_28a106f96fc35d,mem_scene_00074,images/mem_scene_00074.png,bead_count,How many round bead-like microplastic particles are visible?,0-12,13-18,19-24,25 or more,B,hard,clear,hotspot_lower_left,standard,beads,lower_left,blue,14,13-18,central mat clogging,dilute and refilter,76
mpq_39108275295175,mem_scene_00074,images/mem_scene_00074.png,clogging_state,Which membrane clogging pattern best describes this field?,open pores,light edge clogging,central mat clogging,patchy multi-zone clogging,C,hard,clear,hotspot_lower_left,standard,beads,lower_left,blue,14,13-18,central mat clogging,dilute and refilter,76
mpq_579f4a3196a208,mem_scene_00074,images/mem_scene_00074.png,qc_action,What is the best next triage action for this field of view?,count now,reimage focus,dilute and refilter,manual review,C,hard,clear,hotspot_lower_left,standard,beads,lower_left,blue,14,13-18,central mat clogging,dilute and refilter,76
mpq_1668ca0c99b003,mem_scene_00075,images/mem_scene_00075.png,dominant_particle_family,Which suspicious particle family is most common in this membrane field?,fibers,fragments,beads,films,D,hard,overloaded,hotspot_lower_left,standard,films,lower_left,blue,17,13-18,patchy multi-zone clogging,dilute and refilter,124
mpq_d07b4b2e8e8101,mem_scene_00075,images/mem_scene_00075.png,hotspot_quadrant,Which quadrant contains the densest suspicious-particle hotspot?,upper left,upper right,lower left,lower right,C,hard,overloaded,hotspot_lower_left,standard,films,lower_left,blue,17,13-18,patchy multi-zone clogging,dilute and refilter,124
mpq_e18653415acab3,mem_scene_00075,images/mem_scene_00075.png,fiber_tint,What tint is most common among the visible fibers?,blue,red,black,clear or pale,A,hard,overloaded,hotspot_lower_left,standard,films,lower_left,blue,17,13-18,patchy multi-zone clogging,dilute and refilter,124
mpq_0233c19fd47c8f,mem_scene_00075,images/mem_scene_00075.png,bead_count,How many round bead-like microplastic particles are visible?,0-12,13-18,19-24,25 or more,B,hard,overloaded,hotspot_lower_left,standard,films,lower_left,blue,17,13-18,patchy multi-zone clogging,dilute and refilter,124
mpq_f0406f14b81be2,mem_scene_00075,images/mem_scene_00075.png,clogging_state,Which membrane clogging pattern best describes this field?,open pores,light edge clogging,central mat clogging,patchy multi-zone clogging,D,hard,overloaded,hotspot_lower_left,standard,films,lower_left,blue,17,13-18,patchy multi-zone clogging,dilute and refilter,124
mpq_e1d734685d4cc8,mem_scene_00075,images/mem_scene_00075.png,qc_action,What is the best next triage action for this field of view?,count now,reimage focus,dilute and refilter,manual review,C,hard,overloaded,hotspot_lower_left,standard,films,lower_left,blue,17,13-18,patchy multi-zone clogging,dilute and refilter,124
mpq_78157dbcd738af,mem_scene_00076,images/mem_scene_00076.png,dominant_particle_family,Which suspicious particle family is most common in this membrane field?,fibers,fragments,beads,films,A,easy,clear,hotspot_lower_right,standard,fibers,lower_right,blue,15,13-18,patchy multi-zone clogging,count now,85
mpq_53fc9303c555e3,mem_scene_00076,images/mem_scene_00076.png,hotspot_quadrant,Which quadrant contains the densest suspicious-particle hotspot?,upper left,upper right,lower left,lower right,D,easy,clear,hotspot_lower_right,standard,fibers,lower_right,blue,15,13-18,patchy multi-zone clogging,count now,85
mpq_c87cb0a0915c56,mem_scene_00076,images/mem_scene_00076.png,fiber_tint,What tint is most common among the visible fibers?,blue,red,black,clear or pale,A,easy,clear,hotspot_lower_right,standard,fibers,lower_right,blue,15,13-18,patchy multi-zone clogging,count now,85
mpq_cc55d8189d0a98,mem_scene_00076,images/mem_scene_00076.png,bead_count,How many round bead-like microplastic particles are visible?,0-12,13-18,19-24,25 or more,B,easy,clear,hotspot_lower_right,standard,fibers,lower_right,blue,15,13-18,patchy multi-zone clogging,count now,85
mpq_4b2f60cc7e2165,mem_scene_00076,images/mem_scene_00076.png,clogging_state,Which membrane clogging pattern best describes this field?,open pores,light edge clogging,central mat clogging,patchy multi-zone clogging,D,easy,clear,hotspot_lower_right,standard,fibers,lower_right,blue,15,13-18,patchy multi-zone clogging,count now,85
mpq_896f6e0fcbce3b,mem_scene_00076,images/mem_scene_00076.png,qc_action,What is the best next triage action for this field of view?,count now,reimage focus,dilute and refilter,manual review,A,easy,clear,hotspot_lower_right,standard,fibers,lower_right,blue,15,13-18,patchy multi-zone clogging,count now,85
mpq_600883b66a7db5,mem_scene_00077,images/mem_scene_00077.png,dominant_particle_family,Which suspicious particle family is most common in this membrane field?,fibers,fragments,beads,films,B,medium,clear,hotspot_lower_right,standard,fragments,lower_right,blue,17,13-18,patchy multi-zone clogging,count now,100
mpq_47e9c6c5de7088,mem_scene_00077,images/mem_scene_00077.png,hotspot_quadrant,Which quadrant contains the densest suspicious-particle hotspot?,upper left,upper right,lower left,lower right,D,medium,clear,hotspot_lower_right,standard,fragments,lower_right,blue,17,13-18,patchy multi-zone clogging,count now,100
mpq_1da3cc0980057f,mem_scene_00077,images/mem_scene_00077.png,fiber_tint,What tint is most common among the visible fibers?,blue,red,black,clear or pale,A,medium,clear,hotspot_lower_right,standard,fragments,lower_right,blue,17,13-18,patchy multi-zone clogging,count now,100
mpq_c1ee1d53d9d366,mem_scene_00077,images/mem_scene_00077.png,bead_count,How many round bead-like microplastic particles are visible?,0-12,13-18,19-24,25 or more,B,medium,clear,hotspot_lower_right,standard,fragments,lower_right,blue,17,13-18,patchy multi-zone clogging,count now,100
mpq_5e8d55d9c7f132,mem_scene_00077,images/mem_scene_00077.png,clogging_state,Which membrane clogging pattern best describes this field?,open pores,light edge clogging,central mat clogging,patchy multi-zone clogging,D,medium,clear,hotspot_lower_right,standard,fragments,lower_right,blue,17,13-18,patchy multi-zone clogging,count now,100
mpq_3468eecca90131,mem_scene_00077,images/mem_scene_00077.png,qc_action,What is the best next triage action for this field of view?,count now,reimage focus,dilute and refilter,manual review,A,medium,clear,hotspot_lower_right,standard,fragments,lower_right,blue,17,13-18,patchy multi-zone clogging,count now,100
mpq_f22741166cbad6,mem_scene_00078,images/mem_scene_00078.png,dominant_particle_family,Which suspicious particle family is most common in this membrane field?,fibers,fragments,beads,films,C,medium,biofilm,hotspot_lower_right,edge_shadow,beads,lower_right,blue,17,13-18,patchy multi-zone clogging,manual review,80
mpq_3d780e5e9c9bf6,mem_scene_00078,images/mem_scene_00078.png,hotspot_quadrant,Which quadrant contains the densest suspicious-particle hotspot?,upper left,upper right,lower left,lower right,D,medium,biofilm,hotspot_lower_right,edge_shadow,beads,lower_right,blue,17,13-18,patchy multi-zone clogging,manual review,80
mpq_7c4f7f684ddc0e,mem_scene_00078,images/mem_scene_00078.png,fiber_tint,What tint is most common among the visible fibers?,blue,red,black,clear or pale,A,medium,biofilm,hotspot_lower_right,edge_shadow,beads,lower_right,blue,17,13-18,patchy multi-zone clogging,manual review,80
mpq_b445f7ea1352a7,mem_scene_00078,images/mem_scene_00078.png,bead_count,How many round bead-like microplastic particles are visible?,0-12,13-18,19-24,25 or more,B,medium,biofilm,hotspot_lower_right,edge_shadow,beads,lower_right,blue,17,13-18,patchy multi-zone clogging,manual review,80
mpq_cb899acedcc516,mem_scene_00078,images/mem_scene_00078.png,clogging_state,Which membrane clogging pattern best describes this field?,open pores,light edge clogging,central mat clogging,patchy multi-zone clogging,D,medium,biofilm,hotspot_lower_right,edge_shadow,beads,lower_right,blue,17,13-18,patchy multi-zone clogging,manual review,80
mpq_ed33e5a21d16aa,mem_scene_00078,images/mem_scene_00078.png,qc_action,What is the best next triage action for this field of view?,count now,reimage focus,dilute and refilter,manual review,D,medium,biofilm,hotspot_lower_right,edge_shadow,beads,lower_right,blue,17,13-18,patchy multi-zone clogging,manual review,80
mpq_cae3ab637f1f60,mem_scene_00079,images/mem_scene_00079.png,dominant_particle_family,Which suspicious particle family is most common in this membrane field?,fibers,fragments,beads,films,D,easy,clear,hotspot_lower_right,standard,films,lower_right,blue,15,13-18,patchy multi-zone clogging,count now,98
mpq_5f68b044503fd9,mem_scene_00079,images/mem_scene_00079.png,hotspot_quadrant,Which quadrant contains the densest suspicious-particle hotspot?,upper left,upper right,lower left,lower right,D,easy,clear,hotspot_lower_right,standard,films,lower_right,blue,15,13-18,patchy multi-zone clogging,count now,98
mpq_126b83d70b13e1,mem_scene_00079,images/mem_scene_00079.png,fiber_tint,What tint is most common among the visible fibers?,blue,red,black,clear or pale,A,easy,clear,hotspot_lower_right,standard,films,lower_right,blue,15,13-18,patchy multi-zone clogging,count now,98
mpq_1df5409c20ce0d,mem_scene_00079,images/mem_scene_00079.png,bead_count,How many round bead-like microplastic particles are visible?,0-12,13-18,19-24,25 or more,B,easy,clear,hotspot_lower_right,standard,films,lower_right,blue,15,13-18,patchy multi-zone clogging,count now,98
mpq_a2da3c8dca26ea,mem_scene_00079,images/mem_scene_00079.png,clogging_state,Which membrane clogging pattern best describes this field?,open pores,light edge clogging,central mat clogging,patchy multi-zone clogging,D,easy,clear,hotspot_lower_right,standard,films,lower_right,blue,15,13-18,patchy multi-zone clogging,count now,98
mpq_27ca6c76ff428c,mem_scene_00079,images/mem_scene_00079.png,qc_action,What is the best next triage action for this field of view?,count now,reimage focus,dilute and refilter,manual review,A,easy,clear,hotspot_lower_right,standard,films,lower_right,blue,15,13-18,patchy multi-zone clogging,count now,98
mpq_b006e1b6dedba8,mem_scene_00080,images/mem_scene_00080.png,dominant_particle_family,Which suspicious particle family is most common in this membrane field?,fibers,fragments,beads,films,A,medium,biofilm,hotspot_upper_left,edge_shadow,fibers,upper_left,red,16,13-18,patchy multi-zone clogging,manual review,86
mpq_6926ee2665b7db,mem_scene_00080,images/mem_scene_00080.png,hotspot_quadrant,Which quadrant contains the densest suspicious-particle hotspot?,upper left,upper right,lower left,lower right,A,medium,biofilm,hotspot_upper_left,edge_shadow,fibers,upper_left,red,16,13-18,patchy multi-zone clogging,manual review,86
